Date,TempMax,TempMin,Humidity,Wind,Rainfall,AQI
2023-01-02,19.49,5.85,51.83,1.375,0.0,357.0
2023-01-03,19.05,4.11,54.61,2.06,0.0,385.0
2023-01-04,17.48,1.83,58.24,1.835,0.0,343.0
2023-01-05,17.53,1.61,59.63,1.77,0.0,340.0
2023-01-06,17.27,1.23,54.41,1.71,0.0,400.0
2023-01-07,20.17,1.7,48.08,2.205,0.0,377.0
2023-01-08,22.67,4.09,44.61,2.1950000000000003,0.0,375.0
2023-01-09,21.4,5.86,47.41,1.77,0.0,434.0
2023-01-10,21.64,6.18,53.16,2.135,0.0,407.0
2023-01-11,22.83,7.07,64.57,1.4449999999999998,0.07,308.0
2023-01-12,20.77,8.71,73.58,1.995,9.38,371.0
2023-01-13,22.27,10.68,73.27,1.985,0.09,378.0
2023-01-14,20.32,4.26,56.25,2.27,0.02,353.0
2023-01-15,17.61,0.45,39.37,2.505,0.0,213.0
2023-01-16,18.92,1.36,42.56,2.165,0.0,270.0
2023-01-17,19.32,1.42,42.16,2.515,0.0,288.0
2023-01-18,18.15,1.57,37.57,1.56,0.0,306.0
2023-01-19,19.24,3.72,44.03,0.995,0.0,338.0
2023-01-20,22.04,4.91,55.44,1.31,0.05,226.0
2023-01-21,22.4,6.74,59.32,1.0,0.0,294.0
2023-01-22,23.47,8.09,52.26,0.97,0.0,407.0
2023-01-23,24.78,8.2,52.71,1.465,0.35,335.0
2023-01-24,22.22,12.59,80.09,2.56,4.43,237.0
2023-01-25,21.94,10.86,80.75,1.31,0.11,160.0
2023-01-26,22.92,8.66,61.48,2.33,0.06,298.0
2023-01-27,22.05,5.08,49.23,2.675,0.0,229.0
2023-01-28,23.99,3.69,40.56,2.1950000000000003,0.0,236.0
2023-01-29,25.06,6.15,45.38,2.095,0.0,331.0
2023-01-30,17.7,9.99,71.39,1.86,12.34,207.0
2023-01-31,23.22,8.44,75.93,2.9850000000000003,0.0,192.0
2023-02-01,22.89,5.9,60.64,3.215,0.0,164.0
2023-02-02,25.2,5.85,51.38,3.08,0.0,194.0
2023-02-03,25.39,7.55,49.12,2.605,0.0,199.0
2023-02-04,26.87,8.96,47.67,3.24,0.0,242.0
2023-02-05,26.13,9.35,54.52,2.62,0.0,244.0
2023-02-06,28.42,11.33,43.21,1.735,0.0,265.0
2023-02-07,26.49,10.91,48.27,2.83,0.0,285.0
2023-02-08,25.56,7.67,41.86,2.93,0.0,144.0
2023-02-09,28.09,8.79,37.91,1.92,0.0,212.0
2023-02-10,29.0,10.13,48.72,1.73,0.0,187.0
2023-02-11,27.88,12.1,48.9,2.255,0.0,275.0
2023-02-12,24.63,8.27,35.73,3.455,0.0,175.0
2023-02-13,24.48,6.61,30.08,4.725,0.0,135.0
2023-02-14,27.1,8.18,31.98,3.15,0.0,132.0
2023-02-15,29.47,11.14,39.76,3.26,0.0,190.0
2023-02-16,28.97,10.1,45.6,1.52,0.0,270.0
2023-02-17,29.72,13.79,44.72,1.2049999999999998,0.0,367.0
2023-02-18,30.43,13.44,40.2,1.685,0.0,371.0
2023-02-19,30.47,15.47,30.93,0.7549999999999999,0.0,331.0
2023-02-20,33.44,13.97,35.46,1.705,0.0,324.0
2023-02-21,31.8,13.02,38.61,1.835,0.0,245.0
2023-02-22,30.51,13.13,39.34,1.98,0.03,302.0
2023-02-23,30.64,11.78,34.42,2.98,0.0,227.0
2023-02-24,31.06,10.68,34.05,2.315,0.0,171.0
2023-02-25,31.16,12.53,35.53,1.63,0.0,225.0
2023-02-26,31.9,14.95,31.11,1.445,0.0,291.0
2023-02-27,32.36,17.19,36.6,1.605,0.0,260.0
2023-02-28,32.62,15.62,39.87,1.27,0.0,219.0
2023-03-01,32.21,14.78,39.55,1.235,0.0,181.0
2023-03-02,32.43,15.58,41.26,2.36,0.0,226.0
2023-03-03,33.48,16.53,43.25,2.715,0.0,152.0
2023-03-04,31.83,15.66,41.03,2.49,0.0,129.0
2023-03-05,32.52,14.61,40.7,2.405,0.0,142.0
2023-03-06,32.19,14.67,37.77,2.565,0.0,142.0
2023-03-07,32.06,14.84,33.66,1.745,0.0,173.0
2023-03-08,31.65,16.27,32.63,1.105,0.02,215.0
2023-03-09,30.74,17.19,41.47,0.73,2.46,119.0
2023-03-10,31.49,15.64,38.86,1.68,0.0,187.0
2023-03-11,32.6,15.86,30.56,1.285,0.0,200.0
2023-03-12,34.29,17.53,31.8,1.145,0.0,216.0
2023-03-13,30.86,20.23,36.35,1.22,0.0,231.0
2023-03-14,34.39,17.52,37.5,1.965,0.0,219.0
2023-03-15,34.51,19.13,31.49,1.005,0.0,213.0
2023-03-16,34.16,19.59,35.87,2.825,0.0,259.0
2023-03-17,30.19,20.08,46.96,1.74,0.22,188.0
2023-03-18,26.74,17.8,61.9,1.505,6.03,184.0
2023-03-19,29.93,17.46,53.65,1.255,1.49,162.0
2023-03-20,25.94,17.28,68.31,0.97,19.76,154.0
2023-03-21,25.44,15.54,72.56,1.395,12.13,75.0
2023-03-22,29.64,15.11,55.12,1.685,0.03,164.0
2023-03-23,31.62,15.43,48.37,2.045,0.03,151.0
2023-03-24,31.41,17.95,52.51,2.12,7.29,205.0
2023-03-25,31.05,17.07,57.77,1.6549999999999998,1.45,78.0
2023-03-26,32.32,16.53,46.74,2.39,0.0,164.0
2023-03-27,31.09,15.42,43.64,2.805,0.0,146.0
2023-03-28,32.48,15.55,40.02,2.49,0.0,147.0
2023-03-29,33.95,18.41,36.38,1.095,0.0,198.0
2023-03-30,34.15,19.14,46.76,2.89,6.05,170.0
2023-03-31,24.55,18.02,76.48,1.44,11.53,73.0
2023-04-01,28.54,16.87,61.31,1.55,3.83,106.0
2023-04-02,31.93,17.23,51.41,2.165,0.0,128.0
2023-04-03,33.98,17.92,47.68,1.375,4.62,179.0
2023-04-04,32.49,18.54,50.88,2.17,0.01,109.0
2023-04-05,33.73,17.08,42.52,2.41,0.0,135.0
2023-04-06,34.44,16.77,34.95,3.2950000000000004,0.0,142.0
2023-04-07,34.77,16.7,32.25,3.155,0.0,142.0
2023-04-08,35.66,15.06,28.27,2.625,0.0,172.0
2023-04-09,35.89,16.75,28.85,2.355,0.0,217.0
2023-04-10,36.27,16.53,29.81,2.7750000000000004,0.0,195.0
2023-04-11,37.63,19.15,31.24,3.185,0.0,260.0
2023-04-12,38.7,22.14,33.94,2.97,0.0,213.0
2023-04-13,39.53,20.48,32.07,2.66,0.0,211.0
2023-04-14,38.89,20.58,28.77,1.825,0.0,249.0
2023-04-15,40.74,22.54,25.2,1.295,0.0,235.0
2023-04-16,41.24,24.49,28.85,1.815,0.0,229.0
2023-04-17,41.26,23.34,25.81,1.565,0.0,206.0
2023-04-18,40.78,23.79,30.89,2.04,0.0,235.0
2023-04-19,37.83,24.19,37.44,1.975,0.04,236.0
2023-04-20,37.08,23.32,41.33,1.9,0.59,159.0
2023-04-21,36.56,22.43,38.65,1.76,1.42,129.0
2023-04-22,36.8,19.58,32.02,1.785,0.25,141.0
2023-04-23,30.65,20.34,35.22,2.7,0.02,118.0
2023-04-24,35.25,18.32,37.8,2.07,0.01,160.0
2023-04-25,34.89,19.23,32.79,2.2,0.0,156.0
2023-04-26,35.82,21.52,31.43,1.065,0.0,210.0
2023-04-27,35.39,22.72,35.13,2.67,0.31,219.0
2023-04-28,35.68,20.73,38.21,1.385,0.26,150.0
2023-04-29,34.55,22.48,43.24,3.045,1.41,216.0
2023-04-30,32.27,21.02,57.83,1.545,5.75,132.0
2023-05-01,25.73,20.35,74.94,3.09,16.65,91.0
2023-05-02,27.81,20.15,72.98,2.29,5.03,76.0
2023-05-03,31.81,19.0,61.79,1.25,7.91,107.0
2023-05-04,33.74,21.58,50.06,0.94,4.45,113.0
2023-05-05,34.63,22.47,42.94,3.23,0.0,183.0
2023-05-06,37.49,21.33,40.17,2.975,0.0,234.0
2023-05-07,39.25,22.88,34.03,2.05,0.0,173.0
2023-05-08,38.98,22.91,28.25,1.855,1.02,131.0
2023-05-09,38.59,19.4,26.05,3.14,0.24,197.0
2023-05-10,38.12,19.58,25.28,3.045,0.0,203.0
2023-05-11,39.54,19.93,22.89,1.58,0.0,274.0
2023-05-12,40.18,23.8,22.11,1.74,0.0,227.0
2023-05-13,41.78,21.47,23.93,1.75,0.0,235.0
2023-05-14,41.18,27.51,23.48,2.1,0.0,259.0
2023-05-15,42.55,25.51,26.34,2.76,0.01,162.0
2023-05-16,40.46,27.22,27.27,3.4450000000000003,0.01,259.0
2023-05-17,41.92,25.76,30.84,2.555,0.0,336.0
2023-05-18,38.57,26.75,40.45,3.6,4.57,149.0
2023-05-19,39.56,24.2,33.65,3.93,0.0,152.0
2023-05-20,41.38,24.29,28.84,3.555,0.0,186.0
2023-05-21,43.74,26.99,23.75,2.38,0.0,215.0
2023-05-22,44.8,26.94,26.36,3.75,0.0,199.0
2023-05-23,45.05,28.67,27.02,3.255,0.22,198.0
2023-05-24,39.87,29.09,35.4,1.635,0.92,158.0
2023-05-25,38.12,28.55,40.34,1.825,5.23,106.0
2023-05-26,34.8,25.71,56.46,2.185,14.38,98.0
2023-05-27,36.88,25.37,49.56,2.715,2.29,110.0
2023-05-28,35.12,24.84,46.21,1.51,0.72,134.0
2023-05-29,36.92,26.08,47.53,1.48,0.52,136.0
2023-05-30,37.11,25.73,46.19,2.15,1.83,115.0
2023-05-31,34.13,23.27,52.24,2.55,3.11,85.0
2023-06-01,37.38,21.76,45.75,2.515,0.01,96.0
2023-06-02,37.42,24.26,43.61,2.865,0.01,120.0
2023-06-03,38.28,24.27,38.11,3.0,0.12,121.0
2023-06-04,35.9,24.1,44.91,2.805,0.51,171.0
2023-06-05,40.24,24.23,38.38,2.745,0.11,166.0
2023-06-06,40.91,25.74,35.91,2.08,0.01,139.0
2023-06-07,40.66,27.08,33.3,2.36,0.0,239.0
2023-06-08,41.98,25.76,33.32,3.3600000000000003,0.0,161.0
2023-06-09,43.0,28.09,32.22,3.0250000000000004,0.13,152.0
2023-06-10,44.06,30.4,34.46,3.245,0.44,134.0
2023-06-11,42.09,30.93,35.48,3.915,0.0,130.0
2023-06-12,43.26,30.03,34.05,3.995,0.0,169.0
2023-06-13,44.61,31.73,32.25,4.62,0.0,205.0
2023-06-14,43.68,30.72,32.56,5.715,0.0,213.0
2023-06-15,40.08,31.75,37.49,4.265000000000001,0.02,154.0
2023-06-16,41.2,29.82,40.38,2.905,0.9,119.0
2023-06-17,41.0,31.28,38.57,2.27,0.88,119.0
2023-06-18,40.18,29.66,43.29,1.645,1.07,90.0
2023-06-19,38.16,30.47,49.0,3.78,2.07,75.0
2023-06-20,38.6,29.76,53.21,2.1100000000000003,7.96,104.0
2023-06-21,38.08,29.3,52.31,1.495,1.37,91.0
2023-06-22,39.51,29.8,53.23,1.56,3.62,110.0
2023-06-23,39.42,32.34,51.88,1.615,1.24,132.0
2023-06-24,37.83,28.22,61.75,1.905,14.64,169.0
2023-06-25,32.71,27.95,75.39,1.345,13.27,71.0
2023-06-26,36.76,26.63,64.3,2.075,6.32,93.0
2023-06-27,36.89,27.49,58.87,1.59,4.99,86.0
2023-06-28,36.26,28.32,62.15,2.805,10.35,93.0
2023-06-29,35.68,27.76,65.67,2.845,11.14,101.0
2023-06-30,34.56,26.82,71.64,2.1,11.1,70.0
2023-07-01,36.05,25.94,67.02,1.935,3.63,69.0
2023-07-02,38.28,26.11,60.67,1.84,0.02,71.0
2023-07-03,40.06,27.86,51.79,1.665,0.07,118.0
2023-07-04,40.83,29.35,52.13,1.78,0.73,144.0
2023-07-05,37.25,29.27,61.69,2.4,9.82,96.0
2023-07-06,32.22,27.61,77.8,2.475,14.23,72.0
2023-07-07,33.99,26.86,74.44,2.225,10.4,77.0
2023-07-08,32.55,27.14,83.53,2.57,25.13,71.0
2023-07-09,33.48,26.37,83.7,2.555,48.55,64.0
2023-07-10,34.4,27.5,80.0,1.645,17.74,65.0
2023-07-11,34.08,26.55,77.05,1.0,13.64,69.0
2023-07-12,33.89,27.03,79.2,1.0,19.17,77.0
2023-07-13,33.94,26.81,79.74,1.78,5.79,77.0
2023-07-14,33.25,26.28,81.43,0.75,4.87,73.0
2023-07-15,32.86,26.42,81.91,1.375,4.79,100.0
2023-07-16,34.9,25.61,73.97,0.6699999999999999,3.91,69.0
2023-07-17,34.6,28.18,72.45,0.945,3.23,85.0
2023-07-18,32.19,27.47,83.76,2.0,18.48,113.0
2023-07-19,33.34,26.36,80.5,2.28,3.67,77.0
2023-07-20,35.91,26.45,74.25,1.41,0.0,93.0
2023-07-21,35.01,27.9,77.04,1.645,1.39,109.0
2023-07-22,34.04,26.51,79.53,3.11,4.41,96.0
2023-07-23,33.26,26.76,79.24,2.795,0.1,73.0
2023-07-24,35.19,25.9,76.87,2.415,0.96,77.0
2023-07-25,33.38,26.92,81.69,1.36,13.29,102.0
2023-07-26,33.33,26.86,79.43,1.415,28.38,73.0
2023-07-27,32.23,26.31,86.57,1.14,16.52,92.0
2023-07-28,31.28,26.21,84.17,0.8400000000000001,18.2,81.0
2023-07-29,33.29,25.81,85.31,1.13,4.29,59.0
2023-07-30,32.96,26.45,85.38,1.0,0.62,65.0
2023-07-31,33.72,26.45,80.36,1.785,0.35,89.0
2023-08-01,34.78,26.2,79.04,2.2,0.11,92.0
2023-08-02,33.51,27.43,81.74,2.11,0.82,91.0
2023-08-03,32.76,27.24,82.98,1.5499999999999998,4.19,75.0
2023-08-04,32.13,26.83,86.9,1.25,44.34,105.0
2023-08-05,31.11,27.13,87.47,2.105,20.5,85.0
2023-08-06,34.08,25.9,82.55,2.56,9.81,101.0
2023-08-07,33.17,26.06,83.21,3.2150000000000003,1.62,102.0
2023-08-08,33.39,25.3,83.34,3.025,0.13,110.0
2023-08-09,33.17,25.57,82.24,2.3000000000000003,2.0,118.0
2023-08-10,32.88,25.78,80.94,1.78,2.07,133.0
2023-08-11,33.39,26.1,79.76,1.585,0.73,123.0
2023-08-12,33.7,25.48,77.8,2.48,0.0,126.0
2023-08-13,33.82,25.1,79.32,2.71,0.07,105.0
2023-08-14,29.36,25.46,84.72,1.76,0.09,114.0
2023-08-15,32.99,25.01,79.44,0.7949999999999999,1.63,108.0
2023-08-16,34.04,25.5,78.71,1.755,1.68,109.0
2023-08-17,34.02,26.53,78.77,2.56,0.27,131.0
2023-08-18,34.42,26.27,79.09,1.78,0.87,153.0
2023-08-19,32.37,27.2,83.55,1.665,12.32,125.0
2023-08-20,34.64,26.33,76.48,1.83,0.32,91.0
2023-08-21,34.41,27.29,74.77,1.4,1.21,91.0
2023-08-22,33.7,26.76,83.99,1.535,14.31,106.0
2023-08-23,30.61,26.3,88.99,2.225,44.32,71.0
2023-08-24,32.34,24.36,82.74,1.965,0.83,85.0
2023-08-25,33.69,24.17,79.39,2.48,0.1,117.0
2023-08-26,33.58,24.77,76.79,2.355,0.0,152.0
2023-08-27,34.24,24.02,75.44,2.54,0.27,186.0
2023-08-28,33.59,25.07,75.67,2.2100000000000004,0.13,144.0
2023-08-29,33.71,24.69,75.3,2.295,0.0,162.0
2023-08-30,34.27,24.67,76.36,1.915,0.01,154.0
2023-08-31,34.94,24.71,74.95,1.44,0.0,146.0
2023-09-01,35.66,24.55,70.49,1.99,0.0,140.0
2023-09-02,35.66,23.5,69.4,2.54,0.0,136.0
2023-09-03,35.38,22.84,67.26,1.94,0.0,136.0
2023-09-04,35.25,23.53,68.92,2.05,0.0,136.0
2023-09-05,35.64,24.31,73.61,1.41,1.03,121.0
2023-09-06,35.93,24.87,69.81,1.5550000000000002,0.12,106.0
2023-09-07,36.48,25.57,66.06,1.515,0.4,105.0
2023-09-08,34.04,24.36,72.01,1.525,6.64,84.0
2023-09-09,32.12,24.88,83.45,2.5900000000000003,17.32,55.0
2023-09-10,31.13,24.72,90.71,2.5700000000000003,72.53,46.0
2023-09-11,31.81,24.22,85.42,2.08,0.91,54.0
2023-09-12,32.75,24.24,82.44,1.44,0.05,90.0
2023-09-13,33.13,25.69,82.63,0.99,0.01,106.0
2023-09-14,33.92,26.14,83.88,1.39,7.07,121.0
2023-09-15,33.02,25.83,84.72,1.865,1.69,100.0
2023-09-16,29.64,25.01,87.34,3.245,13.32,85.0
2023-09-17,29.66,24.98,89.83,3.2,6.67,63.0
2023-09-18,31.49,24.55,84.07,3.285,0.15,63.0
2023-09-19,32.73,23.87,81.18,1.88,0.18,73.0
2023-09-20,33.37,24.94,77.3,0.98,0.0,97.0
2023-09-21,33.99,24.99,76.85,1.105,0.16,113.0
2023-09-22,33.12,25.54,78.5,1.095,1.54,102.0
2023-09-23,32.75,24.99,80.88,1.325,8.31,108.0
2023-09-24,32.99,24.33,79.68,1.125,2.33,131.0
2023-09-25,32.82,24.15,74.11,1.12,0.0,118.0
2023-09-26,33.72,23.12,73.99,1.075,0.0,152.0
2023-09-27,33.13,22.21,73.12,1.705,0.0,129.0
2023-09-28,32.9,19.69,73.62,1.66,0.0,139.0
2023-09-29,32.73,20.08,63.19,1.205,0.0,157.0
2023-09-30,34.13,19.82,61.83,1.875,0.0,166.0
2023-10-01,33.31,18.96,62.69,2.245,0.0,146.0
2023-10-02,34.62,19.2,58.1,2.5,0.0,144.0
2023-10-03,32.97,17.58,54.42,2.58,0.0,154.0
2023-10-04,33.46,16.97,59.09,2.41,0.0,176.0
2023-10-05,34.3,19.41,62.27,2.07,0.0,177.0
2023-10-06,34.25,17.73,59.55,2.035,0.0,211.0
2023-10-07,34.66,20.73,59.96,1.435,0.0,215.0
2023-10-08,35.65,21.76,58.28,1.3849999999999998,0.0,164.0
2023-10-09,36.04,22.77,61.7,1.4,0.0,174.0
2023-10-10,34.91,22.65,62.97,0.915,0.0,179.0
2023-10-11,34.77,19.74,57.89,2.05,0.0,191.0
2023-10-12,33.97,19.42,54.62,1.445,0.0,218.0
2023-10-13,35.34,20.61,50.78,1.4,0.0,255.0
2023-10-14,35.26,22.16,49.83,1.3350000000000002,0.0,256.0
2023-10-15,33.75,21.13,54.6,0.705,0.0,232.0
2023-10-16,29.27,21.51,69.61,2.555,4.31,206.0
2023-10-17,29.49,18.98,62.92,2.4800000000000004,4.82,87.0
2023-10-18,30.81,18.23,62.52,2.23,0.0,125.0
2023-10-19,30.54,16.03,59.88,2.17,0.0,118.0
2023-10-20,31.06,16.41,59.19,1.63,0.0,195.0
2023-10-21,30.55,16.2,54.65,1.545,0.0,246.0
2023-10-22,31.5,18.07,49.86,1.535,0.0,311.0
2023-10-23,30.91,16.76,58.36,1.7950000000000002,0.0,263.0
2023-10-24,31.49,17.57,57.87,1.515,0.0,220.0
2023-10-25,32.29,16.93,56.08,1.86,0.0,243.0
2023-10-26,31.98,16.08,56.8,1.95,0.0,256.0
2023-10-27,32.26,15.85,46.05,1.63,0.0,259.0
2023-10-28,30.46,19.28,46.53,1.325,0.0,303.0
2023-10-29,32.17,19.11,46.55,1.255,0.0,324.0
2023-10-30,33.13,18.16,51.63,1.06,0.0,346.0
2023-10-31,31.89,18.98,52.61,1.225,0.0,357.0
2023-11-01,32.82,19.75,45.91,1.03,0.0,364.0
2023-11-02,31.33,18.19,48.95,1.36,0.0,392.0
2023-11-03,29.71,18.77,52.72,1.405,0.0,468.0
2023-11-04,30.42,18.72,54.4,1.93,0.0,415.0
2023-11-05,29.82,18.34,44.19,1.185,0.0,453.0
2023-11-06,30.78,15.83,40.14,1.035,0.0,421.0
2023-11-07,30.48,18.15,40.98,0.905,0.0,395.0
2023-11-08,30.83,17.52,54.16,1.48,0.0,426.0
2023-11-09,31.26,17.79,53.03,1.615,0.0,437.0
2023-11-10,27.68,17.75,60.4,1.3,4.85,278.0
2023-11-11,26.92,14.51,62.83,2.165,0.25,220.0
2023-11-12,27.96,13.47,62.63,2.26,0.0,218.0
2023-11-13,27.55,13.41,55.34,1.355,0.0,358.0
2023-11-14,25.58,14.74,49.58,1.385,0.0,396.0
2023-11-15,27.29,11.7,56.24,1.58,0.0,398.0
2023-11-16,28.0,13.84,54.99,1.03,0.0,418.0
2023-11-17,28.53,14.94,54.19,1.185,0.0,404.0
2023-11-18,26.97,15.0,50.87,1.245,0.0,318.0
2023-11-19,25.73,14.31,47.51,1.15,0.0,301.0
2023-11-20,27.42,14.2,51.79,1.555,0.0,348.0
2023-11-21,26.9,12.79,58.46,2.6900000000000004,0.0,372.0
2023-11-22,25.97,11.26,57.83,2.215,0.0,395.0
2023-11-23,26.52,13.48,45.43,0.92,0.0,390.0
2023-11-24,26.1,14.16,45.35,0.81,0.0,415.0
2023-11-25,26.33,12.12,46.12,0.97,0.0,388.0
2023-11-26,25.75,14.94,49.09,1.59,0.0,397.0
2023-11-27,21.94,14.65,53.86,1.965,0.14,395.0
2023-11-28,24.83,13.83,54.48,1.59,2.24,311.0
2023-11-29,24.66,14.67,58.2,1.245,0.09,289.0
2023-11-30,25.76,13.93,62.39,1.3250000000000002,0.0,398.0
2023-12-01,26.73,16.1,62.8,0.8200000000000001,0.0,372.0
2023-12-02,25.87,14.25,63.91,1.16,0.0,352.0
2023-12-03,26.54,13.05,59.65,1.23,0.47,313.0
2023-12-04,26.2,14.52,62.34,1.1849999999999998,0.98,310.0
2023-12-05,25.81,12.2,58.35,1.875,0.1,297.0
2023-12-06,26.58,11.29,52.21,1.125,0.0,285.0
2023-12-07,27.22,12.51,50.68,1.435,0.0,320.0
2023-12-08,26.08,10.95,51.16,2.135,0.0,325.0
2023-12-09,25.45,9.56,46.4,2.61,0.0,322.0
2023-12-10,24.46,9.11,45.78,3.04,0.0,314.0
2023-12-11,23.65,9.84,40.43,1.23,0.0,317.0
2023-12-12,23.46,9.28,41.94,1.07,0.0,355.0
2023-12-13,24.53,10.32,41.68,1.54,0.0,378.0
2023-12-14,24.49,6.96,48.47,2.7,0.0,326.0
2023-12-15,24.89,9.32,44.56,1.2,0.0,323.0
2023-12-16,24.03,9.64,45.53,1.235,0.0,355.0
2023-12-17,24.11,9.41,49.26,1.77,0.0,331.0
2023-12-18,23.11,7.48,54.58,3.33,0.0,330.0
2023-12-19,23.62,6.05,47.23,2.95,0.0,286.0
2023-12-20,21.82,5.63,44.1,2.17,0.0,285.0
2023-12-21,23.33,6.54,43.66,2.385,0.0,361.0
2023-12-22,23.66,6.38,41.04,1.14,0.0,409.0
2023-12-23,23.17,9.99,43.96,1.65,0.0,449.0
2023-12-24,24.92,10.3,51.16,0.8350000000000001,0.0,411.0
2023-12-25,24.93,8.21,54.15,2.105,0.0,383.0
2023-12-26,23.84,9.32,55.02,1.625,0.0,377.0
2023-12-27,23.59,10.13,55.52,0.995,0.0,380.0
2023-12-28,22.08,7.06,58.29,1.1949999999999998,0.0,358.0
2023-12-29,22.33,10.48,51.45,1.24,0.0,381.0
2023-12-30,21.77,9.4,51.85,1.175,0.0,400.0
2023-12-31,19.94,9.6,49.72,0.775,0.0,382.0
2024-01-01,21.11,5.86,59.47,1.385,0.0,346.0
2024-01-02,20.87,5.08,56.57,1.48,0.0,340.0
2024-01-03,21.48,6.85,45.68,0.765,0.0,341.0
2024-01-04,17.51,6.76,60.43,1.0550000000000002,0.0,377.0
2024-01-05,19.06,6.24,68.29,1.045,0.0,333.0
2024-01-06,18.85,5.82,69.21,0.715,0.0,319.0
2024-01-07,17.97,6.12,72.18,0.82,0.0,333.0
2024-01-08,23.07,6.52,57.67,0.92,0.0,345.0
2024-01-09,21.38,8.27,58.17,1.0450000000000002,0.44,343.0
2024-01-10,21.87,4.4,55.33,2.5,0.0,273.0
2024-01-11,19.94,3.73,53.14,2.075,0.0,348.0
2024-01-12,20.86,3.64,47.98,2.29,0.0,340.0
2024-01-13,22.48,7.14,42.54,1.635,0.0,398.0
2024-01-14,21.88,5.15,43.3,2.165,0.0,447.0
2024-01-15,20.68,3.47,45.32,1.545,0.0,359.0
2024-01-16,20.77,7.46,43.45,1.03,0.0,371.0
2024-01-17,19.91,5.66,42.26,1.855,0.0,368.0
2024-01-18,20.28,6.22,45.61,0.7949999999999999,0.0,318.0
2024-01-19,21.74,6.8,49.3,0.865,0.0,348.0
2024-01-20,19.03,6.74,49.95,0.96,0.0,329.0
2024-01-21,21.84,4.2,53.01,2.63,0.0,349.0
2024-01-22,20.79,3.62,38.7,1.065,0.0,333.0
2024-01-23,22.4,5.97,39.27,1.7400000000000002,0.0,368.0
2024-01-24,22.31,6.25,45.28,1.36,0.0,409.0
2024-01-25,21.76,4.54,45.75,1.035,0.0,332.0
2024-01-26,22.47,9.02,38.05,0.85,0.0,408.0
2024-01-27,25.57,6.46,38.48,2.91,0.0,356.0
2024-01-28,21.21,9.92,44.64,1.415,0.0,365.0
2024-01-29,24.55,6.32,44.84,1.5450000000000002,0.0,356.0
2024-01-30,23.61,9.04,42.92,0.84,0.0,357.0
2024-01-31,24.48,10.97,50.07,1.16,1.99,391.0
2024-02-01,20.64,9.74,73.16,3.03,16.76,176.0
2024-02-02,23.76,8.36,57.25,2.495,0.03,215.0
2024-02-03,26.43,6.5,39.92,2.115,0.38,199.0
2024-02-04,19.06,12.12,83.36,1.4600000000000002,3.03,274.0
2024-02-05,22.88,10.25,66.77,1.71,0.1,177.0
2024-02-06,21.18,6.16,41.28,2.875,0.0,140.0
2024-02-07,20.52,7.06,41.85,3.29,0.0,174.0
2024-02-08,22.6,5.23,42.24,4.02,0.0,161.0
2024-02-09,24.75,4.22,35.15,1.98,0.0,146.0
2024-02-10,24.57,8.91,33.51,0.855,0.0,295.0
2024-02-11,24.57,7.36,42.52,1.25,0.0,313.0
2024-02-12,25.13,7.87,40.35,0.775,0.0,300.0
2024-02-13,23.99,12.55,34.89,0.805,0.0,341.0
2024-02-14,25.92,11.45,41.28,1.515,0.0,340.0
2024-02-15,26.66,8.96,45.43,1.53,0.0,278.0
2024-02-16,27.13,8.7,37.97,1.605,0.0,268.0
2024-02-17,27.33,8.28,33.27,2.355,0.0,245.0
2024-02-18,29.33,11.91,30.47,1.3099999999999998,0.0,270.0
2024-02-19,29.92,10.46,37.77,3.495,0.02,231.0
2024-02-20,27.64,14.9,55.19,1.585,1.39,226.0
2024-02-21,27.54,10.48,35.78,1.97,0.0,243.0
2024-02-22,26.78,10.41,35.52,2.095,0.0,150.0
2024-02-23,25.36,8.02,38.54,2.315,0.0,143.0
2024-02-24,25.54,9.2,33.89,1.415,0.0,193.0
2024-02-25,26.5,10.32,31.93,1.39,0.0,193.0
2024-02-26,27.76,9.89,33.2,2.765,0.0,172.0
2024-02-27,24.73,11.68,50.0,2.605,0.23,159.0
2024-02-28,27.65,10.24,46.72,2.935,0.01,141.0
2024-02-29,29.03,10.2,37.17,2.525,0.0,147.0
2024-03-01,31.83,13.65,36.53,1.79,2.54,208.0
2024-03-02,25.86,16.1,60.49,3.57,5.24,117.0
2024-03-03,25.21,12.05,69.75,1.865,7.7,126.0
2024-03-04,25.42,6.66,37.01,2.12,0.05,141.0
2024-03-05,23.39,6.27,31.26,2.68,0.0,125.0
2024-03-06,25.02,6.62,33.17,2.29,0.0,138.0
2024-03-07,27.63,9.12,36.77,2.17,0.0,181.0
2024-03-08,28.7,10.6,37.41,2.44,0.0,157.0
2024-03-09,28.44,10.14,37.46,2.87,0.0,145.0
2024-03-10,30.22,11.7,35.94,1.7,0.0,182.0
2024-03-11,31.95,14.01,31.04,1.07,0.0,201.0
2024-03-12,32.21,16.64,34.67,1.86,0.0,190.0
2024-03-13,32.26,14.83,34.57,2.295,0.02,165.0
2024-03-14,31.56,14.52,35.78,2.01,0.0,195.0
2024-03-15,31.52,14.27,34.23,2.7750000000000004,0.0,128.0
2024-03-16,29.88,11.75,28.67,1.55,0.0,168.0
2024-03-17,32.99,11.94,26.27,1.67,0.0,193.0
2024-03-18,32.83,13.53,28.43,1.985,0.0,199.0
2024-03-19,32.79,14.23,28.31,2.255,0.0,222.0
