Date,TempMax,TempMin,Humidity,Wind,Rainfall,AQI
2024-01-30,31.18,15.4,51.72,2.03,0.0,97.0
2024-01-31,32.14,15.38,51.89,2.31,0.0,78.0
2024-02-01,32.44,17.72,56.43,2.535,0.0,73.0
2024-02-02,32.93,18.0,47.55,1.38,0.0,96.0
2024-02-03,32.86,18.03,48.72,1.805,0.0,79.0
2024-02-04,33.14,17.41,42.35,1.85,0.0,90.0
2024-02-05,34.56,18.05,54.22,1.7,0.0,79.0
2024-02-06,35.23,18.61,50.84,1.445,0.0,78.0
2024-02-07,36.1,19.73,42.93,0.985,0.0,79.0
2024-02-08,34.45,19.45,36.66,2.025,0.0,100.0
2024-02-09,34.12,17.16,37.39,2.145,0.0,89.0
2024-02-10,33.72,20.32,57.36,3.155,0.0,78.0
2024-02-11,34.3,20.55,57.25,3.555,0.0,84.0
2024-02-12,34.01,18.73,52.92,3.475,0.0,75.0
2024-02-13,33.88,17.33,48.77,3.33,0.0,70.0
2024-02-14,34.43,17.72,48.2,2.755,0.0,70.0
2024-02-15,33.76,18.5,42.97,2.295,0.0,74.0
2024-02-16,34.24,16.57,35.44,2.675,0.0,73.0
2024-02-17,34.17,16.7,34.61,1.8,0.0,74.0
2024-02-18,34.62,16.19,32.8,2.1,0.0,83.0
2024-02-19,35.02,17.02,43.67,2.43,0.0,93.0
2024-02-20,35.51,18.12,41.62,1.87,0.0,79.0
2024-02-21,35.52,18.76,32.59,1.73,0.0,82.0
2024-02-22,35.95,18.4,28.08,2.12,0.0,94.0
2024-02-23,34.26,18.17,40.76,1.905,0.0,92.0
2024-02-24,34.78,20.3,52.31,2.705,0.0,85.0
2024-02-25,33.53,22.05,59.11,3.205,0.0,78.0
2024-02-26,34.33,20.94,54.99,3.645,0.0,76.0
2024-02-27,34.74,18.65,48.4,2.615,0.0,67.0
2024-02-28,35.65,19.0,47.65,2.185,0.0,76.0
2024-02-29,34.86,19.13,43.42,2.145,0.0,76.0
2024-03-01,35.84,20.67,40.27,2.105,0.0,84.0
2024-03-02,36.87,20.93,40.03,2.62,0.0,77.0
2024-03-03,36.38,20.33,40.04,2.25,0.0,80.0
2024-03-04,36.08,21.98,36.87,1.6800000000000002,0.0,84.0
2024-03-05,36.72,23.32,33.05,1.69,0.0,89.0
2024-03-06,37.63,22.76,33.98,1.995,0.0,91.0
2024-03-07,37.87,23.3,29.76,2.485,0.0,83.0
2024-03-08,37.9,23.19,27.61,1.065,0.0,86.0
2024-03-09,37.07,21.51,29.37,1.39,0.0,87.0
2024-03-10,36.43,21.62,46.13,2.9000000000000004,0.0,80.0
2024-03-11,35.92,22.48,45.44,2.4,0.0,69.0
2024-03-12,38.06,22.87,40.29,1.59,0.0,83.0
2024-03-13,39.35,23.61,31.91,2.115,0.0,88.0
2024-03-14,38.06,23.07,33.05,1.415,0.0,95.0
2024-03-15,37.34,22.68,39.4,2.115,0.52,98.0
2024-03-16,37.3,23.74,45.11,3.1500000000000004,2.07,84.0
2024-03-17,36.23,22.94,50.77,3.215,1.45,74.0
2024-03-18,36.38,22.72,44.39,2.045,0.42,67.0
2024-03-19,33.49,24.87,41.37,2.265,0.03,71.0
2024-03-20,35.54,21.5,44.24,1.93,0.03,73.0
2024-03-21,35.55,21.34,47.18,2.5700000000000003,0.01,77.0
2024-03-22,37.63,20.65,44.25,1.795,0.0,81.0
2024-03-23,38.88,21.21,38.47,2.21,0.0,85.0
2024-03-24,37.32,24.88,38.34,2.465,0.0,84.0
2024-03-25,38.28,23.64,36.57,2.6,0.0,93.0
2024-03-26,38.91,23.58,35.44,3.03,0.0,91.0
2024-03-27,39.41,22.58,32.74,2.63,0.0,83.0
2024-03-28,39.77,23.06,31.39,2.535,0.0,82.0
2024-03-29,41.11,23.9,32.0,2.75,0.0,87.0
2024-03-30,40.62,26.03,32.45,2.905,0.0,83.0
2024-03-31,40.27,23.61,29.44,2.4850000000000003,0.0,90.0
2024-04-01,40.78,24.07,29.65,2.08,0.0,88.0
2024-04-02,40.99,25.98,26.68,2.255,0.0,95.0
2024-04-03,38.86,26.49,30.85,1.945,0.0,86.0
2024-04-04,41.52,25.48,32.23,2.14,0.0,86.0
2024-04-05,42.14,27.53,25.02,1.775,0.0,86.0
2024-04-06,41.97,27.01,25.14,1.46,0.0,95.0
2024-04-07,41.74,26.64,27.68,2.795,0.0,90.0
2024-04-08,39.05,26.7,37.0,3.44,0.0,89.0
2024-04-09,38.05,23.38,49.96,3.4850000000000003,0.07,84.0
2024-04-10,38.49,24.12,40.99,3.22,0.0,78.0
2024-04-11,38.88,24.01,38.7,3.02,0.03,73.0
2024-04-12,37.89,23.2,44.32,2.895,0.96,75.0
2024-04-13,38.47,23.51,40.59,2.41,0.43,73.0
2024-04-14,39.38,24.25,37.66,2.45,0.0,77.0
2024-04-15,40.63,24.5,33.26,2.33,0.0,74.0
2024-04-16,42.02,25.13,29.97,1.825,0.0,90.0
2024-04-17,41.53,29.14,27.49,1.795,0.0,88.0
2024-04-18,41.73,29.56,28.64,1.895,0.0,89.0
2024-04-19,39.15,30.7,31.52,1.47,0.01,86.0
2024-04-20,37.39,29.3,39.34,1.475,0.62,83.0
2024-04-21,39.71,28.35,37.15,1.62,0.07,82.0
2024-04-22,41.34,28.38,30.12,2.185,0.8,84.0
2024-04-23,41.35,26.68,29.78,2.945,0.22,79.0
2024-04-24,41.08,25.23,29.23,1.77,0.01,88.0
2024-04-25,42.14,25.53,27.93,2.42,0.0,82.0
2024-04-26,42.84,25.56,28.04,2.8600000000000003,0.0,75.0
2024-04-27,42.15,26.14,31.39,2.25,0.0,102.0
2024-04-28,43.03,27.72,26.89,2.3200000000000003,0.0,119.0
2024-04-29,42.61,27.68,30.14,2.605,0.0,116.0
2024-04-30,43.52,27.53,24.62,1.66,0.0,73.0
2024-05-01,43.81,28.62,21.49,3.285,0.0,88.0
2024-05-02,43.19,27.64,16.83,3.3000000000000003,0.0,90.0
2024-05-03,43.88,25.72,15.14,2.36,0.0,93.0
2024-05-04,42.88,26.15,35.74,2.085,0.01,95.0
2024-05-05,43.7,27.4,33.07,1.87,0.18,95.0
2024-05-06,43.31,28.07,39.6,3.1,3.08,87.0
2024-05-07,41.65,26.18,43.58,3.235,18.59,81.0
2024-05-08,37.05,22.58,58.5,2.915,7.9,59.0
2024-05-09,38.01,24.56,55.28,3.005,0.25,64.0
2024-05-10,37.42,24.84,57.62,2.215,1.49,64.0
2024-05-11,38.27,24.54,56.39,2.835,0.34,75.0
2024-05-12,36.3,24.8,60.84,2.42,9.47,73.0
2024-05-13,36.11,24.13,60.08,2.26,1.04,70.0
2024-05-14,35.61,25.47,59.96,2.0,3.47,81.0
2024-05-15,35.66,24.96,60.29,1.925,0.44,76.0
2024-05-16,32.03,24.58,75.88,2.54,27.66,80.0
2024-05-17,32.63,23.75,72.06,2.13,1.23,58.0
2024-05-18,35.21,22.91,67.67,2.61,0.81,60.0
2024-05-19,34.0,24.79,68.46,2.375,1.38,70.0
2024-05-20,36.2,24.92,63.76,2.1,2.79,44.0
2024-05-21,38.31,25.15,59.35,3.02,0.44,59.0
2024-05-22,38.58,25.72,58.42,2.825,0.46,71.0
2024-05-23,38.27,25.19,60.22,2.32,2.31,76.0
2024-05-24,38.81,26.79,54.05,1.685,1.4,70.0
2024-05-25,38.94,26.28,53.56,3.18,0.41,72.0
2024-05-26,41.44,26.51,46.78,3.745,1.35,76.0
2024-05-27,41.8,27.77,43.28,4.415,1.44,61.0
2024-05-28,38.34,26.78,45.38,4.51,0.0,65.0
2024-05-29,41.01,26.78,44.42,3.6,0.0,72.0
2024-05-30,41.12,27.57,43.3,3.64,0.0,74.0
2024-05-31,40.46,29.78,40.8,3.58,0.0,82.0
2024-06-01,37.99,28.16,46.8,2.565,0.0,94.0
2024-06-02,39.06,26.19,57.61,3.46,16.4,85.0
2024-06-03,33.82,24.92,68.08,2.24,4.16,66.0
2024-06-04,35.76,25.03,61.72,2.385,2.3,58.0
2024-06-05,33.89,25.27,67.71,2.385,5.11,63.0
2024-06-06,33.08,25.07,69.67,1.755,12.33,63.0
2024-06-07,33.04,24.97,71.31,1.74,3.34,58.0
2024-06-08,33.06,23.91,71.54,2.705,4.24,66.0
2024-06-09,32.26,23.51,73.37,1.735,0.73,70.0
2024-06-10,32.63,24.33,73.85,2.1950000000000003,1.13,63.0
2024-06-11,34.63,24.84,68.97,3.505,1.91,70.0
2024-06-12,32.06,24.37,72.85,3.625,2.27,58.0
2024-06-13,32.95,23.98,73.2,4.5,4.38,57.0
2024-06-14,34.38,23.19,69.48,3.9,0.41,54.0
2024-06-15,32.56,23.05,68.08,4.75,0.1,48.0
2024-06-16,32.82,24.48,71.96,3.39,6.95,46.0
2024-06-17,32.83,24.05,72.02,2.535,4.6,46.0
2024-06-18,32.31,24.73,71.79,3.39,5.88,57.0
2024-06-19,28.39,23.84,77.79,3.585,1.64,52.0
2024-06-20,34.26,23.33,65.85,4.61,0.49,51.0
2024-06-21,33.78,24.23,67.98,3.95,1.52,56.0
2024-06-22,31.58,24.15,75.06,3.825,6.54,63.0
2024-06-23,32.8,23.07,73.26,2.435,4.5,61.0
2024-06-24,34.96,24.17,68.08,2.98,1.59,52.0
2024-06-25,34.42,24.42,68.78,3.3,2.33,52.0
2024-06-26,29.4,22.96,73.92,5.205,1.93,55.0
2024-06-27,29.76,22.13,71.54,5.965,4.13,55.0
2024-06-28,32.78,21.64,68.49,5.19,4.87,54.0
2024-06-29,32.42,22.51,71.77,4.0,5.95,57.0
2024-06-30,33.56,23.49,71.65,4.19,6.45,52.0
2024-07-01,32.61,23.17,71.5,5.484999999999999,2.05,65.0
2024-07-02,33.78,22.88,66.71,5.565,4.31,92.0
2024-07-03,33.34,23.55,72.9,4.04,1.71,37.0
2024-07-04,32.74,23.9,71.88,4.085,0.77,50.0
2024-07-05,29.86,23.97,75.51,3.825,5.48,54.0
2024-07-06,30.13,23.1,78.57,4.535,9.15,57.0
2024-07-07,30.49,22.52,78.1,4.0200000000000005,2.84,54.0
2024-07-08,29.26,22.9,82.87,3.49,5.3,50.0
2024-07-09,30.34,23.05,77.6,2.835,1.14,57.0
2024-07-10,31.93,22.01,74.19,2.76,1.15,66.0
2024-07-11,34.03,22.88,66.58,3.66,1.9,54.0
2024-07-12,30.43,23.0,75.11,4.805,4.53,56.0
2024-07-13,29.87,23.03,78.49,5.565,3.53,54.0
2024-07-14,29.8,23.29,81.83,4.885,21.03,54.0
2024-07-15,28.47,23.23,84.97,3.34,11.44,42.0
2024-07-16,32.28,21.61,74.91,3.935,4.22,46.0
2024-07-17,30.35,22.4,75.05,4.91,1.66,47.0
2024-07-18,28.1,23.59,83.38,5.1,8.91,47.0
2024-07-19,28.15,23.16,82.69,6.85,19.44,46.0
2024-07-20,25.93,22.67,88.11,7.109999999999999,22.63,46.0
2024-07-21,30.64,23.01,81.03,6.42,5.61,44.0
2024-07-22,30.48,22.92,81.07,6.38,5.07,44.0
2024-07-23,28.91,22.47,81.7,6.195,1.98,48.0
2024-07-24,29.55,22.64,82.03,5.735,3.79,46.0
2024-07-25,29.71,22.5,83.21,6.15,7.12,46.0
2024-07-26,29.05,21.62,80.76,6.24,3.33,40.0
2024-07-27,28.91,22.91,82.37,7.1450000000000005,3.69,46.0
2024-07-28,29.48,22.82,79.63,4.95,0.92,51.0
2024-07-29,32.18,22.58,78.68,3.96,2.27,52.0
2024-07-30,32.12,23.28,77.54,3.5250000000000004,1.97,62.0
2024-07-31,30.99,23.39,80.37,3.565,1.8,58.0
2024-08-01,29.91,23.85,83.06,4.48,3.26,52.0
2024-08-02,29.03,22.89,83.88,5.08,4.45,45.0
2024-08-03,31.12,22.63,78.52,4.7,1.46,46.0
2024-08-04,29.49,23.1,80.65,3.86,0.26,55.0
2024-08-05,31.31,22.36,79.47,3.5700000000000003,3.99,44.0
2024-08-06,28.66,23.02,86.38,3.04,14.89,55.0
2024-08-07,27.87,22.89,86.99,2.995,12.64,48.0
2024-08-08,30.44,23.03,80.57,2.935,2.34,56.0
2024-08-09,31.1,22.57,80.11,2.5,1.65,59.0
2024-08-10,31.03,23.38,79.41,2.445,2.32,55.0
2024-08-11,30.94,23.21,81.22,1.99,8.8,57.0
2024-08-12,30.51,23.78,81.44,2.135,1.16,56.0
2024-08-13,30.36,23.96,81.15,0.945,0.96,68.0
2024-08-14,30.49,24.4,82.15,0.845,0.01,75.0
2024-08-15,29.46,24.2,87.89,1.405,16.86,82.0
2024-08-16,30.43,23.71,85.05,1.51,23.0,72.0
2024-08-17,29.37,23.73,86.83,1.4049999999999998,12.85,57.0
2024-08-18,28.98,23.72,87.72,1.45,12.75,65.0
2024-08-19,30.72,23.11,83.03,1.275,33.06,59.0
2024-08-20,29.78,23.48,84.25,1.19,8.7,57.0
2024-08-21,31.48,23.66,83.67,2.525,7.2,63.0
2024-08-22,30.11,23.66,85.82,1.875,5.08,68.0
2024-08-23,29.09,22.89,85.71,3.56,3.54,51.0
2024-08-24,28.52,23.03,87.42,4.335,5.55,54.0
2024-08-25,30.47,22.47,82.72,4.484999999999999,5.1,44.0
2024-08-26,30.58,21.9,80.45,4.475,0.2,53.0
2024-08-27,30.37,22.14,82.12,3.395,1.34,52.0
2024-08-28,30.0,22.42,82.6,3.1,0.11,56.0
2024-08-29,29.08,22.4,83.66,2.515,1.95,52.0
2024-08-30,27.37,22.96,88.69,3.4,8.54,57.0
2024-08-31,26.85,23.07,91.11,4.875,36.29,58.0
2024-09-01,27.46,23.11,92.95,3.51,41.88,48.0
2024-09-02,28.51,21.65,86.89,4.825,21.18,122.0
2024-09-03,27.96,20.21,85.22,4.42,10.44,53.0
2024-09-04,28.26,22.43,89.57,3.4,17.16,47.0
2024-09-05,28.99,23.13,87.16,3.95,9.95,51.0
2024-09-06,29.54,23.22,86.79,3.56,6.57,50.0
2024-09-07,27.01,23.24,90.48,3.32,11.27,52.0
2024-09-08,26.49,22.89,90.99,3.68,4.41,52.0
2024-09-09,26.26,22.62,90.09,4.115,1.74,57.0
2024-09-10,29.45,22.32,85.59,4.38,0.59,55.0
2024-09-11,30.05,21.95,82.8,3.45,0.02,51.0
2024-09-12,30.17,21.12,82.54,3.1100000000000003,0.1,56.0
2024-09-13,29.54,21.06,82.17,3.05,0.01,62.0
2024-09-14,29.39,22.05,83.44,3.11,0.0,67.0
2024-09-15,29.44,20.84,82.0,3.365,0.0,66.0
2024-09-16,28.58,21.32,83.77,3.61,0.02,58.0
2024-09-17,29.59,21.0,83.12,3.245,0.01,68.0
2024-09-18,29.69,20.18,80.16,2.45,0.0,72.0
2024-09-19,29.97,19.98,78.75,1.65,0.09,78.0
2024-09-20,29.8,21.86,82.27,1.77,6.69,79.0
2024-09-21,28.34,22.38,90.27,2.125,32.96,64.0
2024-09-22,27.8,23.3,86.21,2.0,6.24,59.0
2024-09-23,28.91,22.38,89.9,1.785,10.2,66.0
2024-09-24,29.66,23.05,88.79,1.595,13.53,62.0
2024-09-25,29.12,23.2,88.36,1.54,19.57,58.0
2024-09-26,29.11,20.89,87.75,3.015,4.68,56.0
2024-09-27,27.81,22.25,87.96,2.8400000000000003,0.07,49.0
2024-09-28,30.27,22.48,82.95,1.865,0.0,54.0
2024-09-29,30.24,21.36,82.72,1.13,0.33,63.0
2024-09-30,30.28,22.69,84.5,1.485,0.2,61.0
2024-10-01,31.15,22.04,81.76,0.91,4.24,76.0
2024-10-02,30.84,23.04,85.29,1.47,0.95,61.0
2024-10-03,29.66,23.35,86.69,2.385,0.83,65.0
2024-10-04,30.18,22.6,85.4,1.865,1.12,68.0
2024-10-05,30.01,22.31,82.93,1.295,0.67,67.0
2024-10-06,28.71,22.25,86.87,1.8,0.72,88.0
2024-10-07,28.13,22.22,86.19,1.4700000000000002,0.13,89.0
2024-10-08,29.32,21.92,85.67,1.4,0.16,88.0
2024-10-09,28.87,22.18,88.0,2.25,1.03,62.0
2024-10-10,28.09,22.48,89.11,2.43,2.12,68.0
2024-10-11,28.23,22.89,89.3,2.5,2.1,54.0
2024-10-12,28.35,22.57,89.4,2.13,0.69,55.0
2024-10-13,29.12,22.25,87.39,1.98,0.5,62.0
2024-10-14,27.87,22.46,88.63,1.7400000000000002,1.72,64.0
2024-10-15,28.6,21.86,87.51,1.865,2.36,62.0
2024-10-16,29.56,22.16,86.55,1.925,7.03,56.0
2024-10-17,28.9,22.41,89.85,2.6950000000000003,3.68,60.0
2024-10-18,27.77,23.45,90.39,2.495,0.41,62.0
2024-10-19,27.76,22.74,91.01,1.76,2.26,66.0
2024-10-20,28.15,21.99,88.55,1.585,1.22,67.0
2024-10-21,28.77,21.14,87.06,1.57,6.9,69.0
2024-10-22,29.07,21.78,87.38,1.235,7.5,65.0
2024-10-23,28.78,20.44,85.06,2.08,0.29,69.0
2024-10-24,28.88,18.33,84.01,2.535,0.0,111.0
2024-10-25,28.25,19.68,81.78,2.8200000000000003,0.0,101.0
2024-10-26,28.42,20.05,83.64,3.3400000000000003,0.0,102.0
2024-10-27,28.31,17.88,81.6,1.9,0.0,98.0
2024-10-28,29.01,19.56,76.62,0.92,0.0,112.0
2024-10-29,29.7,20.85,74.37,0.52,0.0,122.0
2024-10-30,27.13,22.24,90.26,1.415,9.95,123.0
2024-10-31,28.86,21.24,87.8,1.5850000000000002,3.44,99.0
2024-11-01,28.8,20.48,86.59,1.525,1.34,135.0
2024-11-02,28.45,20.2,87.15,1.865,5.81,117.0
2024-11-03,27.45,18.87,84.94,2.095,0.83,108.0
2024-11-04,27.96,18.68,82.32,1.745,0.0,102.0
2024-11-05,27.78,17.01,73.7,1.73,0.0,103.0
2024-11-06,28.29,16.72,77.8,1.66,0.0,111.0
2024-11-07,28.09,16.03,78.89,1.6549999999999998,0.0,104.0
2024-11-08,28.17,17.13,77.01,1.28,0.0,110.0
2024-11-09,27.89,17.64,79.31,1.6,0.0,102.0
2024-11-10,27.87,16.77,82.08,1.91,0.0,104.0
2024-11-11,27.16,16.44,80.32,2.215,0.0,113.0
2024-11-12,27.3,16.81,83.17,2.7550000000000003,0.0,117.0
2024-11-13,27.76,18.48,86.34,2.525,0.03,98.0
2024-11-14,28.33,18.63,85.37,2.03,0.02,93.0
2024-11-15,28.41,18.82,83.35,1.6549999999999998,0.0,101.0
2024-11-16,27.77,16.95,77.3,2.19,0.0,109.0
2024-11-17,26.37,14.71,74.86,2.44,0.0,115.0
2024-11-18,26.12,13.22,75.57,1.96,0.0,123.0
2024-11-19,25.75,14.11,75.46,1.54,0.0,114.0
2024-11-20,26.08,12.6,79.04,1.685,0.0,114.0
2024-11-21,25.93,13.29,75.24,1.615,0.0,117.0
2024-11-22,25.71,13.92,77.35,1.47,0.0,120.0
2024-11-23,25.95,14.74,75.28,0.995,0.0,125.0
2024-11-24,25.91,13.8,76.46,1.505,0.0,123.0
2024-11-25,26.24,13.39,78.84,2.005,0.0,121.0
2024-11-26,26.51,13.02,77.64,1.905,0.0,107.0
2024-11-27,26.09,13.73,73.25,2.58,0.0,100.0
2024-11-28,26.18,13.25,71.04,3.14,0.0,103.0
2024-11-29,27.99,14.67,77.49,2.795,0.0,110.0
2024-11-30,27.46,19.03,84.62,3.405,0.0,95.0
2024-12-01,27.02,20.24,86.69,2.465,1.52,84.0
2024-12-02,28.05,20.5,87.35,2.81,1.42,79.0
2024-12-03,29.23,20.71,84.88,2.785,0.48,65.0
2024-12-04,29.59,20.82,84.75,2.25,0.02,61.0
2024-12-05,29.77,21.14,84.23,1.4300000000000002,0.0,83.0
2024-12-06,27.07,21.69,86.59,1.34,0.07,77.0
2024-12-07,29.45,20.24,81.07,1.22,0.94,78.0
2024-12-08,28.49,20.16,84.62,1.605,1.11,67.0
2024-12-09,27.63,20.65,85.48,1.295,0.4,67.0
2024-12-10,27.9,16.43,64.62,2.355,0.0,87.0
2024-12-11,27.04,13.99,65.57,2.295,0.0,96.0
2024-12-12,28.29,12.75,63.29,1.07,0.0,95.0
2024-12-13,26.87,14.67,60.99,2.065,0.0,103.0
2024-12-14,26.74,13.88,64.73,2.32,0.0,113.0
2024-12-15,26.57,10.84,59.46,2.185,0.0,120.0
2024-12-16,26.84,8.96,54.74,1.715,0.0,115.0
2024-12-17,28.17,12.61,51.2,1.57,0.0,112.0
2024-12-18,28.68,14.07,55.86,1.995,0.01,111.0
2024-12-19,27.89,14.41,75.36,2.145,2.33,112.0
2024-12-20,28.77,19.63,81.62,1.95,1.04,85.0
2024-12-21,29.73,18.62,70.89,2.045,0.05,97.0
2024-12-22,28.88,15.99,69.21,2.1,0.04,98.0
2024-12-23,28.74,14.32,63.29,1.615,0.0,86.0
2024-12-24,27.0,15.64,74.17,2.425,0.6,91.0
2024-12-25,25.66,18.14,84.16,3.1,0.72,74.0
2024-12-26,28.66,17.71,81.72,2.9450000000000003,1.14,59.0
2024-12-27,28.89,18.89,75.91,3.315,0.08,66.0
2024-12-28,29.11,17.48,75.97,2.575,0.0,78.0
2024-12-29,29.55,17.48,71.01,2.085,0.0,82.0
2024-12-30,29.43,15.59,62.7,1.77,0.0,89.0
2024-12-31,29.13,16.15,68.1,1.555,0.0,92.0
2025-01-01,28.06,14.63,65.44,2.38,0.0,109.0
2025-01-02,28.06,12.99,50.34,2.8,0.0,98.0
2025-01-03,28.53,10.82,50.64,2.24,0.0,99.0
2025-01-04,28.74,10.85,50.32,2.24,0.0,94.0
2025-01-05,28.64,13.66,65.42,1.58,0.0,116.0
2025-01-06,28.47,13.15,67.99,2.05,0.0,93.0
2025-01-07,28.94,14.47,62.79,1.925,0.0,100.0
2025-01-08,27.25,12.37,52.94,2.3,0.0,105.0
2025-01-09,27.4,10.05,57.63,2.08,0.0,107.0
2025-01-10,27.09,14.13,72.2,2.745,0.0,111.0
2025-01-11,28.21,14.91,69.87,2.86,0.0,97.0
2025-01-12,28.82,16.69,67.45,2.48,0.0,92.0
2025-01-13,29.1,16.07,68.78,1.63,0.0,99.0
2025-01-14,28.6,15.45,67.93,1.995,0.0,97.0
2025-01-15,27.6,16.81,73.41,2.285,0.0,77.0
2025-01-16,27.54,16.05,71.21,2.1950000000000003,0.0,90.0
2025-01-17,28.37,15.54,62.44,2.28,0.0,108.0
2025-01-18,27.75,14.51,61.65,2.075,0.0,109.0
2025-01-19,29.99,13.54,50.14,1.88,0.0,115.0
2025-01-20,30.28,12.36,44.24,2.055,0.0,107.0
2025-01-21,31.41,12.79,39.94,2.03,0.0,104.0
2025-01-22,31.44,15.65,50.8,2.02,0.0,97.0
2025-01-23,31.34,14.89,64.0,2.34,0.0,96.0
2025-01-24,31.56,15.2,64.7,2.065,0.0,86.0
2025-01-25,31.83,15.07,54.93,1.85,0.0,82.0
2025-01-26,31.37,17.5,45.31,2.035,0.0,88.0
2025-01-27,32.07,17.05,44.12,1.22,0.0,93.0
2025-01-28,32.39,16.64,51.81,1.6800000000000002,0.0,95.0
2025-01-29,31.79,15.89,61.83,2.4,0.0,93.0
2025-01-30,31.8,15.46,60.39,2.19,0.0,97.0
2025-01-31,33.26,16.59,46.06,1.565,0.0,90.0
2025-02-01,33.27,16.38,47.53,2.11,0.0,87.0
2025-02-02,33.83,15.99,48.24,2.23,0.0,86.0
2025-02-03,34.35,16.87,45.59,2.135,0.0,86.0
2025-02-04,34.91,18.27,38.94,1.7400000000000002,0.0,89.0
2025-02-05,35.0,17.89,40.73,1.785,0.0,91.0
2025-02-06,33.94,17.87,45.62,1.93,0.0,84.0
2025-02-07,33.16,17.6,41.75,2.885,0.0,95.0
2025-02-08,33.68,17.02,36.86,2.47,0.0,98.0
2025-02-09,33.8,17.2,38.68,2.245,0.0,105.0
2025-02-10,34.03,16.85,49.92,1.7200000000000002,0.0,99.0
2025-02-11,33.97,17.81,45.14,1.62,0.0,98.0
2025-02-12,35.72,19.52,35.89,1.455,0.0,97.0
2025-02-13,35.78,17.95,25.59,1.955,0.0,94.0
2025-02-14,33.99,15.94,22.06,2.66,0.0,106.0
2025-02-15,35.18,16.2,20.55,2.78,0.0,101.0
2025-02-16,35.32,16.83,25.48,1.58,0.0,89.0
2025-02-17,35.83,16.98,37.09,1.78,0.0,87.0
2025-02-18,36.91,17.9,37.56,1.785,0.0,90.0
2025-02-19,36.67,17.98,38.75,1.8,0.0,90.0
2025-02-20,35.86,18.3,44.27,1.295,0.0,98.0
2025-02-21,35.05,20.17,43.68,1.22,0.0,95.0
2025-02-22,35.86,20.57,30.64,1.965,0.0,94.0
2025-02-23,34.94,18.1,25.61,2.845,0.0,103.0
2025-02-24,34.08,16.48,27.34,2.5,0.0,111.0
2025-02-25,34.0,16.88,46.89,2.1750000000000003,0.0,86.0
2025-02-26,34.41,17.85,39.07,2.285,0.0,84.0
2025-02-27,34.6,17.53,43.94,2.45,0.0,85.0
2025-02-28,34.8,18.0,47.99,2.245,0.0,94.0
2025-03-01,35.27,19.15,43.36,2.11,0.0,94.0
2025-03-02,37.17,19.28,35.62,1.805,0.0,82.0
2025-03-03,37.58,21.12,28.97,2.35,0.0,86.0
2025-03-04,38.66,22.55,22.18,2.52,0.0,98.0
2025-03-05,36.21,20.89,18.4,3.66,0.0,103.0
2025-03-06,34.99,16.36,8.07,3.545,0.0,96.0
2025-03-07,35.87,16.05,10.92,2.7,0.0,103.0
2025-03-08,38.08,19.94,11.92,1.67,0.0,101.0
2025-03-09,36.35,17.39,38.42,2.375,0.0,103.0
2025-03-10,35.74,19.24,49.06,2.78,0.0,87.0
2025-03-11,36.04,18.72,42.94,2.29,0.0,90.0
2025-03-12,38.17,19.8,33.81,1.3150000000000002,0.0,100.0
2025-03-13,39.32,20.85,30.4,1.6900000000000002,0.0,100.0
2025-03-14,38.82,23.08,27.89,1.575,0.0,89.0
2025-03-15,39.62,21.71,32.57,2.565,0.0,80.0
2025-03-16,39.66,21.79,30.21,2.84,0.0,82.0
2025-03-17,39.75,21.36,23.71,2.155,0.0,79.0
2025-03-18,39.36,22.17,31.15,2.25,0.01,88.0
2025-03-19,39.06,21.24,38.82,3.335,0.07,82.0
2025-03-20,38.29,20.45,47.63,3.19,0.4,67.0
2025-03-21,37.3,20.56,51.73,2.155,9.22,74.0
2025-03-22,34.52,22.15,60.64,2.61,2.72,71.0
2025-03-23,34.54,21.91,60.61,2.015,1.31,62.0
2025-03-24,36.19,21.17,53.17,1.84,0.05,75.0
2025-03-25,36.91,21.03,41.97,1.5799999999999998,0.0,86.0
2025-03-26,38.23,20.84,33.1,1.89,0.0,108.0
2025-03-27,39.39,21.82,29.43,1.885,0.0,95.0
2025-03-28,39.96,22.79,24.25,1.5799999999999998,0.0,99.0
2025-03-29,39.98,24.09,23.6,1.85,0.0,105.0
2025-03-30,40.05,23.72,27.53,1.86,0.0,101.0
2025-03-31,38.81,23.17,32.42,2.565,0.0,91.0
2025-04-01,37.01,21.8,46.82,3.095,0.0,
2025-04-02,35.07,20.74,45.57,2.475,0.0,
2025-04-03,34.08,22.52,54.61,1.645,16.49,
2025-04-04,35.16,22.03,58.09,1.335,0.84,
2025-04-05,36.89,23.31,48.32,1.77,0.0,
2025-04-06,39.03,22.67,41.27,2.01,0.02,
2025-04-07,39.35,22.01,39.78,2.06,0.0,
2025-04-08,38.58,22.93,44.54,2.9250000000000003,0.34,
2025-04-09,38.04,22.2,46.43,2.71,0.04,
2025-04-10,38.74,23.5,42.64,2.1500000000000004,0.75,
2025-04-11,39.18,24.16,32.38,2.69,0.83,
2025-04-12,39.96,23.92,26.68,3.1300000000000003,0.0,
2025-04-13,39.87,23.47,26.72,1.6149999999999998,0.0,
2025-04-14,39.82,23.27,34.59,1.595,0.04,
2025-04-15,39.65,24.2,35.58,2.49,0.19,
2025-04-16,38.99,23.38,48.07,2.925,0.89,
2025-04-17,39.19,24.5,47.18,2.28,0.06,
2025-04-18,37.91,24.61,53.67,2.225,8.96,
