year,month,city,year_month,temp_max_mean,temp_max_max,temp_max_p90,temp_max_p95,temp_min_mean,temp_range_mean,temp_departure_mean,heat_index_mean,heat_index_max,humidex_mean,humidity_mean,wind_mean,rainfall_total,rainfall_days,drought_days,dry_streak_max,aqi_mean,aqi_max,aqi_p75,n_heatwave_days,n_severe_hw_days,n_compound_days,n_triple_compound,max_consec_hot,n_high_risk_days,n_severe_risk_days,composite_mean,composite_max,composite_p75,n_days,high_risk_fraction,has_severe_day,has_compound_event,season,is_premonsoon,is_monsoon,temp_max_mean_lag1,temp_max_mean_lag2,temp_max_mean_lag12,temp_max_max_lag1,temp_max_max_lag2,temp_max_max_lag12,composite_mean_lag1,composite_mean_lag2,composite_mean_lag12,n_heatwave_days_lag1,n_heatwave_days_lag2,n_heatwave_days_lag12,n_high_risk_days_lag1,n_high_risk_days_lag2,n_high_risk_days_lag12,aqi_mean_lag1,aqi_mean_lag2,aqi_mean_lag12,rainfall_total_lag1,rainfall_total_lag2,rainfall_total_lag12,drought_days_lag1,drought_days_lag2,drought_days_lag12,heat_index_mean_lag1,heat_index_mean_lag2,heat_index_mean_lag12,high_risk_fraction_lag1,high_risk_fraction_lag2,high_risk_fraction_lag12,warming_signal,temp_max_zscore,monthly_risk_level
2021,8,Nagpur,2021-08,30.817419354838712,32.37,31.93,32.155,23.989677419354837,6.82774193548387,0.8102150537634405,41.72553499520702,46.11729662244774,25.26241935483871,84.20290322580647,2.310967741935484,161.39000000000004,18,0.0,9.0,58.61290322580645,85.0,67.0,0,0,0,0.0,90.0,0,0,5.116129032258064,7.1,6.395,31,0.0,0,0,Monsoon,0,1,31.849677419354844,33.95166666666667,29.61064516129033,34.38,42.5,32.3,6.2238709677419335,13.317,5.720645161290322,0.0,1.0,0.0,0.0,1.0,0.0,81.54838709677419,63.2,70.83870967741936,345.32000000000005,215.76999999999998,441.53999999999996,0.0,0.0,0.0,44.41045168997488,46.27397785399897,39.07958747945424,0.0,0.03333333333333333,0.0,0.8102150537634429,1.538476788729693,0
2021,9,Nagpur,2021-09,30.06566666666667,31.5,30.96,31.217,23.87933333333333,6.186333333333335,0.02040740740740598,39.95763831298892,44.95769910794524,24.510666666666665,86.92733333333334,1.9526666666666663,326.52,28,0.0,1.0,77.16666666666667,92.0,88.0,0,0,0,0.0,120.0,0,0,5.101666666666666,6.35,5.6025,30,0.0,0,0,Monsoon,0,1,30.817419354838712,31.849677419354844,30.67966666666667,32.37,34.38,32.13,5.116129032258064,6.2238709677419335,5.992666666666665,0.0,0.0,0.0,0.0,0.0,0.0,58.61290322580645,81.54838709677419,70.73333333333333,161.39000000000004,345.32000000000005,181.83999999999995,0.0,0.0,0.0,41.72553499520702,44.41045168997488,41.45366692294947,0.0,0.0,0.0,0.020407407407411426,0.032400587940300214,0
2021,10,Nagpur,2021-10,29.403548387096773,31.33,31.15,31.205,20.100645161290327,9.302903225806451,-0.3455197132616474,36.079254778566145,43.03764975776735,23.848548387096773,78.35774193548387,1.497903225806452,28.310000000000002,9,11.0,13.0,88.0,88.0,88.0,0,0,0,0.0,151.0,0,0,6.158064516129031,7.71,6.715,31,0.0,0,0,Post-Monsoon,0,0,30.06566666666667,30.817419354838712,29.49903225806452,31.5,32.37,31.25,5.101666666666666,5.116129032258064,6.0767741935483865,0.0,0.0,0.0,0.0,0.0,0.0,77.16666666666667,58.61290322580645,74.7741935483871,326.52,161.39000000000004,59.86,0.0,0.0,9.0,39.95763831298892,41.72553499520702,36.76531878899274,0.0,0.0,0.0,-0.3455197132616519,-0.2774477317993447,0
2021,11,Nagpur,2021-11,27.755333333333333,29.93,29.533,29.8005,16.989333333333335,10.766000000000002,-0.15703703703703836,31.85459907354613,38.67745613452554,22.20033333333333,78.51033333333335,1.8296666666666668,6.819999999999999,2,22.0,33.0,103.53333333333333,138.0,138.0,0,0,0,0.0,181.0,0,0,7.92,11.7,8.932500000000001,30,0.0,0,0,Post-Monsoon,0,0,29.403548387096773,30.06566666666667,27.331,31.33,31.5,29.47,6.158064516129031,5.101666666666666,6.523333333333332,0.0,0.0,0.0,0.0,0.0,0.0,88.0,77.16666666666667,71.7,28.310000000000002,326.52,8.45,11.0,0.0,23.0,36.079254778566145,39.95763831298892,30.46084658580387,0.0,0.0,0.0,-0.15703703703703553,-0.07489634187231684,0
2021,12,Nagpur,2021-12,26.937096774193552,29.16,28.62,28.915,12.687741935483873,14.249354838709678,-0.15146953405017904,28.666400471927645,32.45390912991101,21.382096774193553,66.12354838709678,1.72758064516129,18.45,2,27.0,35.0,117.74193548387096,213.0,118.5,0,0,0,0.0,212.0,0,0,9.285806451612906,13.65,10.7,31,0.0,0,0,Winter,0,0,27.755333333333333,29.403548387096773,27.503225806451614,29.93,31.33,29.07,7.92,6.158064516129031,6.8661290322580655,0.0,0.0,0.0,0.0,0.0,0.0,103.53333333333333,88.0,71.19354838709677,6.819999999999999,28.310000000000002,0.45,22.0,11.0,31.0,31.85459907354613,36.079254778566145,29.325627883059433,0.0,0.0,0.0,-0.15146953405017527,-0.09634519938642665,0
2022,1,Nagpur,2022-01,26.196451612903225,29.28,28.17,28.509999999999998,11.662258064516127,14.534193548387096,-2.293799283154121,27.70205185851195,31.70506503582918,20.64145161290323,66.27709677419354,1.804516129032258,65.5,7,11.0,13.0,83.16129032258064,179.0,92.5,0,0,0,0.0,243.0,0,0,5.470322580645162,10.22,6.275,31,0.0,0,0,Winter,0,0,26.937096774193552,27.755333333333333,29.86709677419355,29.16,29.93,31.63,9.285806451612906,7.92,7.046451612903225,0.0,0.0,0.0,0.0,0.0,0.0,117.74193548387096,103.53333333333333,72.12903225806451,18.45,6.819999999999999,3.23,27.0,22.0,28.0,28.666400471927645,31.85459907354613,31.211223669916233,0.0,0.0,0.0,-2.3044516129032253,-1.4354007193165697,0
2022,2,Nagpur,2022-02,30.681071428571432,35.23,34.576,34.642,12.97892857142857,17.702142857142857,-2.2067238470191195,32.12398668040624,40.50464258175264,25.126071428571432,48.49392857142857,1.7953571428571427,7.09,2,21.0,21.0,87.07142857142857,107.0,101.0,0,0,0,0.0,271.0,0,0,8.162857142857144,25.6,9.1625,28,0.0,0,0,Winter,0,0,26.196451612903225,26.937096774193552,32.51571428571429,29.28,29.16,37.4,5.470322580645162,9.285806451612906,9.473214285714286,0.0,0.0,0.0,0.0,0.0,0.0,83.16129032258064,117.74193548387096,73.82142857142857,65.5,18.45,6.85,11.0,27.0,17.0,27.70205185851195,28.666400471927645,31.921636979571186,0.0,0.0,0.0,-2.0751711822660077,-1.1342761003925428,0
2022,3,Nagpur,2022-03,39.12193548387098,43.73,42.46,43.245000000000005,21.054838709677416,18.067096774193555,1.4527598566308242,38.91372287225499,42.5598021113121,33.56693548387097,23.49677419354839,1.766451612903226,0.87,0,31.0,43.0,83.3225806451613,109.0,100.5,16,0,18,0.0,285.0,16,0,47.245806451612914,67.57,64.435,31,0.5161290322580645,0,1,Pre-Monsoon,1,0,30.681071428571432,26.196451612903225,38.04870967741935,35.23,29.28,42.46,8.162857142857144,5.470322580645162,35.16903225806452,0.0,0.0,4.0,0.0,0.0,4.0,87.07142857142857,83.16129032258064,84.06451612903226,7.09,65.5,18.39,21.0,11.0,19.0,32.12398668040624,27.70205185851195,38.29426343848016,0.0,0.0,0.12903225806451613,1.5448387096774283,1.0757272770124926,3
2022,4,Nagpur,2022-04,43.668,46.16,45.536,45.9735,27.036666666666672,16.631333333333334,2.032370370370366,43.95876319906189,47.83616225906181,38.11300000000001,17.881333333333334,1.8739999999999999,0.25,0,30.0,73.0,122.5,219.0,152.5,30,5,30,9.0,42.0,30,5,70.27000000000001,87.64,69.4,30,1.0,1,1,Pre-Monsoon,1,0,39.12193548387098,30.681071428571432,41.11633333333334,43.73,35.23,43.34,47.245806451612914,8.162857142857144,60.50133333333334,16.0,0.0,25.0,16.0,0.0,25.0,83.3225806451613,87.07142857142857,81.36666666666666,0.87,7.09,2.82,31.0,21.0,28.0,38.91372287225499,32.12398668040624,41.176762435579356,0.5161290322580645,0.0,0.8333333333333334,2.587751515151517,1.042692643610805,3
2022,5,Nagpur,2022-05,43.82387096774194,46.53,45.16,45.775000000000006,29.96225806451614,13.861612903225806,1.1819713261648732,49.404376206721665,57.84688314327007,38.26887096774193,26.880967741935482,2.8520967741935483,8.530000000000001,2,23.0,96.0,151.16129032258064,248.0,161.5,31,4,23,12.0,73.0,31,4,70.37903225806453,87.56,69.53,31,1.0,1,1,Pre-Monsoon,1,0,43.668,39.12193548387098,40.464193548387094,46.16,43.73,43.76,70.27000000000001,47.245806451612914,50.94967741935484,30.0,16.0,21.0,30.0,16.0,21.0,122.5,83.3225806451613,71.7741935483871,0.25,0.87,41.260000000000005,30.0,31.0,7.0,43.95876319906189,38.91372287225499,48.80827867874755,1.0,0.5161290322580645,0.6774193548387096,1.1819713261648843,0.575774273987738,3
